item,count
unidentifi,1
thtaex,1
outsid,2883
sooey,8
scarc,5
teddy_graham,1
scare,1311
scarf,131
spilt,29
coleen,2
endors,1
piney,1
teetush,1
blown,31
jesus,242
bjorn,5
yink,2
owner,43
ying,9
hmm_hmm_mm,1
have-,1
toucanet,2
tadam,1
vixen,2
smaller,307
tadah,201
rockyby,2
gahead,12
licens,46
o'reilli,2
bahbahbahbah,4
squirmin,1
autograph,7
voldemort,10
yogi_bear,6
licenc,1
spaceship,107
keggi,2
fastidi,3
baby_daffi,5
cantcha,2
megan,590
pee_we,6
auntie_gertie'l,1
oosh,1
grandpa,637
cockroach,57
issa,4
grandpi,1
haven,3
steel,31
sweetpea,1
bulia,1
steed,1
torrenc,35
dreffel,1
ehk,1
cocanit,1
psalm,7
steep,24
steer,196
innuh,1
pembrok,6
have_to,13533
kutz,8
terribl,361
viewer,3
adoradund,1
buhshum,1
quietest,17
little_miss_muffet,3
hailt,3
oohoohoh,1
suki,2
sendak,3
bubbali,2
onsi,8
zoolog,2
soak,82
briefcas,61
heff,1
bonkin,4
probli,6
juliet,3
lipton,11
soap,506
soar,5
underarm,34
cushman,1
dinkey,2
chantell,1
claremont,2
arthur_john,1
big_mouth,4
visa,6
sataday,5
orange_julius,1
vise,1
dodedah,2
cabinet,109
medal,15
duff,2
animals_in_the_wild,1
somewh,1
uhr,1
megyunk,2
stronger,79
chokechok,6
you'll,2890
diffus,2
prepos,1
shepper,1
nutrit,9
aboodedyboobooboo,1
peter_cottontail,1
aebide,4
beat_up,2
biker,4
lloyd,3
bedroom,91
slippin,9
bikey,3
rough,268
thigh,26
footbal,422
ya_ya,1
planter,7
lo_duh_lo_duh_leh_he,1
mute,3
spiffi,5
hopi,1
suppos,2467
intrigu,4
bourbon,1
aircaft,1
hope,1138
grash,1
insight,2
isty_bitsy_spid,1
familiar,64
vegibl,1
cranky,1
porkchop,8
passeng,181
autom,1
baboom,7
lucka,6
casko,1
cranki,159
lucki,370
tirin,1
grrrr,7
lali,2
kabounc,1
h,786
lala,31
reid,2
flatb,3
honeybe,4
hippiti,7
rein,6
handstand,3
greatgrandmoth,4
bome,2
noodl,320
melada,2
noodg,1
underoo,27
quack_quack_quack_quack_quack_quack,1
sonali,2
eeooh,1
alberto,1
abra_cadabra,10
lyon,8
wire,348
superhero,19
nationwid,2
phphphphphph,1
avuh,1
mcferrin,1
wiri,1
buttsi,5
quickest,4
unravel,2
pain_man,1
booboone,3
bouillon,17
biblic,2
email,20
hickeymup,1
childworld,4
saint_paul,1
pachycephalosaurus,3
dartboard,2
dislik,4
rochambeau,3
courtyard,4
zeep,1
dididiedea,1
woowupe,1
yackiti,5
belinda,1
disput,1
spogit,1
dressin,1
wesschaf,1
haddock,4
webbi,1
tantrum,42
drum,389
ett,1
gespard,12
gristl,1
zosh,1
ramp,82
vernon,8
drug,20
chosen,5
shasha,3
omp,3
awturwei,1
puff,114
eth,24
eti,1
lasker,1
awubub,1
gug,2
ci,2
ch,150
co,122
vocabl,1
cl,13
baby_donald,21
ca,272
fifty-on,1
revamp,1
ce,3
cy,2
gaspard,24
incess,2
cr,9
paperboy,1
cu,26
beastmast,1
gondoli,1
kovu,1
tomeito,3
pourer,2
gondola,20
quotat,2
muwah,2
decal,15
drank,195
hottest,6
klutzi,2
yeow,28
hurrica,1
fancy_f,1
yahtze,1
adoo,6
crisscross,6
ninja_turtl,2
tricey,1
deliber,11
browntre,1
daffyduck,4
teensiest,2
progeni,2
ador,25
atlanta,9
decad,1
annaey,1
booba,5
pitman,1
tra_la_la,1
toothless,5
mauv,1
awowowow,2
boosan,1
wuhdin,1
ucki,1
ound,1
intro,2
ounc,33
dude,55
ucka,1
mauh,2
doop_doop_a_doop_a_doop,1
lalalalaaaaaaaa,1
nematod,3
songlik,1
squeakin,2
b'ring,2
atttt,1
miss_echo,4
ripe,73
linsday,1
archin,1
nadi,13
fiat,2
tape'l,1
waterhous,3
mird,1
hubbard,6
russel,21
hmmhmmhmmhmmhmmhmm,1
valour,1
intra,1
agugugah,1
nightmoon,1
verni,3
gelfl,5
googoo,15
balm,2
ball,6391
pho,7
raymond,3
pappo,1
sadi,13
bale,9
bald,37
upon,192
page'l,1
chelo,2
iago,1
hangman,4
uni,2
dust,140
heather,68
afghan,1
broccoli,227
expand,3
stop_and_shop,4
uncertainti,2
dinah,30
a_t_t,1
soapin,1
feebl,1
command,13
a_t_m,2
purdu,1
woujou,15
a_t_b,2
ra_ra_ra,2
m'not,1
nymanshoopiesheep,1
paus,60
less,145
compel,1
kramer,1
niglet,1
zeven,1
glup,1
glum,3
pleshett,19
glug,30
paul,662
glue,322
rambler,7
gentlest,1
somebod,1
generous,26
otay,3
johnatan,1
gwhi,1
dadadabooboo,1
cassadaga,2
ganna,2
pretchra_poloskov,1
combina,1
arrest,34
snowpil,1
deei,1
gwed,1
chicka_boom_chicka_boom,6
teriyaki,9
mantha,1
percipit,1
wait'll,20
shouldnta,1
haut,2
haus,1
haup,5
dess,2
heyuh,1
haul,30
inkoo,1
five,3935
desi,15
magnifi,24
desk,264
belgium,2
dese,51
loader,36
oppsi,1
mho,1
mhm,14475
crisp,18
ahhehah,1
onion,184
criss,4
dididididi,1
set--,1
stagger,4
precut,1
jellyfi,1
whoowhoo,2
sledg,3
crisi,5
murk,2
phooo,1
queekiemoo,2
balloo,12
luciwul,2
whither,1
bleedin,3
thief,113
zowwi,2
gerber_fac,1
elitist,2
guarante,21
cribbi,1
ballot,1
thiev,10
transport,28
flutterfli,1
jojo,22
wetter,3
swifti,2
feder,7
disbelief,1
mr_rogers,1
avoid,25
dago,1
shone,2
sibbi,1
pajum,1
i'da,1
forgiven,2
tinman,2
needle_guy,3
stairway,11
rubaduddub,2
jaylyn,6
applebe,3
cedrick,1
steamshovel,6
putt,22
love_a_lot_bear,3
paddinton,1
cryst,1
clarendon,1
tint,4
sargent_murphi,1
zipp,1
skelet,1
kerchooin,1
stage,113
sister,1451
playtim,1
awigh,1
seedi,2
goytoo,1
gonzal,4
seedl,5
pinky_ros,4
darlingest,1
shoppin,22
theyr,2
cadet,19
now',1
soafti,2
dumplin,1
referendum,1
bla_bla_bla,1
touchin,16
hubert,1
austen,1
merc,3
mere,5
sander,8
sarah_beara,1
li_oh_li_li,1
oh_na-na_na_na,1
brummmm,1
caviar,1
ah_ho,1
stamina,2
hydro,2
cupca,2
switchin,3
malto_m,1
huah,1
function,14
funnel,26
doind,2
picadilli,1
tina,22
lysi,2
a_a_m,1
space_ghost,3
brumm,3
oooooh,1
glirt,1
babababuupa,1
grati,1
aladar,30
grate,57
daelli,1
pichur,1
funner,4
chele,1
beeper,22
count,1535
lethargerian,1
veget,415
smooth,169
bingbong,2
volvo,10
directori,1
meta,1
riley,1
monument,1
otherwis,185
oldsmobil,3
powells_run,2
knak_knak,3
hmmhm,1
ttttt,2
gurin,1
dupper,1
little_bird,1
cat_snak,3
wusat,2
kingston,8
buzbi,1
replica,1
seashor,12
gluglugluglu,1
washa_washa,1
cocoamarsh,1
trish_a_ros,1
luhn,1
torch,2
chubb,3
glonk,2
dimetapp,2
banah,1
doo_dee_doo_doo_doo_doo_dee_doo_doo_doo_doo,1
sprayin,6
careus,1
booger_no,1
varieti,18
mowshi,1
fart_fart,1
wxi,1
huch,1
francisco,28
monday,543
hu-u-u-u,1
pacifi,43
s_s,1
chowd,1
mondal,19
ziploc,2
aboombida,2
squinch,2
ttep,1
shopkeep,3
quetzal,6
buon,2
eoh,1
la_de_de_da_de_da_da,1
rule,206
elaina,1
shpletty_schpwett_schplatt,1
uncle_tommi,18
copperfield,1
s'cuse,2
trapezoi,1
sincer,39
buoy,7
vavuvuvi,2
inning,1
wolfman,12
saver,8
sonethin,1
all,29302
capiberra,1
tower_of_hanoi,1
rapid,6
savel,1
upsid,698
bapo,30
uhdedededah,1
oldest,40
drinkin,87
salema,1
ladyslipp,1
shoestr,4
sahne,1
pth,4
whack,41
mmmmmmm,1
alalawa,1
edward,36
lisabeth,1
puapuapsha,1
slowest,4
ergh,1
ergi,1
ale,64
eirc,1
gobbler,4
blanket,1039
simmon,3
distort,1
manic,2
baby_bab,7
tarsier,1
washboard,1
joseph_jo,1
tralalalala,1
baroni,1
chapel,6
poppa,28
we'll,7699
grinchi,1
whisk,33
whish,2
tangerin,36
poppi,67
poppl,21
poppo,2
plete,4
hmmf,1
oblong,8
noell,5
paperback,4
butchi,8
j_d,1
cutish,1
constern,1
deutsch,1
serap,1
blackfing,3
these'l,7
cdefg,1
phonet,6
bullsey,5
j_p,21
j_r,4
j_t,18
these'r,9
aristocrat,2
uncle_ernest,1
prekindergarten,2
sorriest,1
butchu,3
auntie_marion,1
alu,1
gooder,12
fuzzy_little_tail_lamb,1
september_the_eighth,1
alr,4
amus,27
lizard,148
bellyach,6
amul,1
toll,4
yacki,4
grey_poupon,1
bapt,1
sehme_street,2
tole,1
told,2047
eodi,1
uncle_denni,1
cheap_cheap,1
tolder,1
taryn,1
naenuh,1
pluto,86
ba_ba,2
put-,1
smlither,1
pursuit,3
sle,1
pleasur,47
hetera,1
hairdo,8
tant,3
bunken,1
juani,1
glo,4
gla,7
jessic,1
gle,1
aku,1
adopt,21
walkin,136
icesk,1
byebabi,3
might'v,31
smoke,363
bunker,2
studi,255
darlen,13
glu,67
pataway,1
a_b_c_six_new,1
mootash,1
spawn,1
wassup,2
da-do,4
cinchi,1
mr_margerita,1
ix,1
odert,4
cos'll,1
newspap,148
cand,1
vocabula,1
attitud,20
t_v_p,4
spooki,22
peabodi,6
insubstanti,1
ahhchoo,1
oyagabugabugabugabugabuga,1
khkh,1
dermott,1
excuse_m,2
chooser,2
blueberri,322
insult,11
program,161
shortest,1
porkchoppi,1
mamatext,1
diso,1
parkin,12
theatr,2
donchuh,1
kaplank,1
simpskin,3
hahn,2
limber,1
aween,1
nutter,2
kerosen,1
haha,1389
nein,4
mushth,2
destructo,4
beckerman,3
overrun,1
hahr,1
crackeri,5
gianna,1
word,2588
wore,131
jess,119
prudence_potty_book,1
work,5584
worl,1
worm,432
worn,51
muehler,7
mashpe,1
grover,385
miss_jwww,1
buhge,1
herexez,2
twiddle_bug,4
jamal,17
volkswagon,5
pierr,54
la-,1
aaar,1
quiver,15
io,4
serpent,7
goook,1
bennett,1
india,41
latisha,2
indic,16
aaaa,2
uah,2
woman,372
unavail,3
doctor_marx,1
the_hungy_caterpillar,2
meditech,1
rebrok,1
gigant,13
snake_cat,1
mrs_ring,1
gorgadon,1
zingo,2
astrologist,1
ordinari,9
chameleon,15
zzzz,5
hickey,1
pinchin,5
shami,4
wild_th,2
nonpollut,1
bri_bri,2
morbid,3
rewind,44
disappoint,48
photocopi,7
shukaday,2
ubahbahbah,1
lal,2
rebat,3
lan,5
rice_crispi,8
lah,36
lai,2
furbal,1
coolu,1
lad,8
stefani,2
blukki,1
rice_krispi,14
poegub,1
laa,23
lab,23
lax,1
lay,862
tweedi,1
sandra'l,1
lau,3
law,65
lap,653
averag,21
las,43
chardo,1
kasnacka,1
domin,6
weathermen,1
maximillian,1
oatie_o,1
pooh_pooh,1
bloath,1
fah,5
greet,18
greek,24
dangdadada,1
green,3962
anita,5
amaranth,5
fan,180
order,273
greed,2
lindsay,36
dwww,191
the-,1
zea,1
noncommitt,1
despit,3
zed,5
softwar,1
dirtiest,5
muffin,233
offici,17
dijou,14
tricked,1
bootsi,1
typewrit,34
fab,1
pascal,48
smidg,5
oolala,2
toddi,127
incid,4
m_ms,1
flexibl,8
mayor,19
y'gonna,2
sheam,2
rosita,16
empire_strikes_back,6
gaadadaa,1
juce,1
lenny'l,1
nutcrack,20
multiscrub,3
hypnot,10
denver,37
naftali,1
offic,380
fad,1
roland,108
thumbelina,2
shear,4
coola,2
theo,203
then,17717
them,16364
fragment,1
stickle_back,1
thee,56
thea,7
break,1835
ooppkkk,1
they,29959
ugy-,1
arparpbeepbarppoop,1
mbm,1
ther,12
bread,1395
gregorio,3
t_s_b_twenty_two,1
oxygen,14
riaigukabu,1
muhammad,1
anastasia,7
burper,2
healer,1
marbleiz,1
ababababoo,2
jillian,106
naleenaleenla,1
abababa,5
prawn,1
piscean,1
inexpen,1
nigerian,1
pull_up,2
flock,7
marmalad,50
utterin,1
billy_o,2
jimbo,2
network,3
dabudadaybudda,1
caveman,4
diesel,44
fee_fi_fiddly_i-oh,1
billy_a,1
dowawa,1
fellowship,1
ba_ba_ba_ba_ba_ba_ba,1
amethyst,2
werdj,1
monro,2
tender_heart,1
forth,166
forti,344
gageegageega,1
bz,1
ninini,1
putti,17
ahchoo,3
sharon,65
k_mart,13
windowsil,3
putta,2
ladybu,1
people'v,1
tostado,3
bbbppp,1
busalow,1
twinchi,1
fring,6
lousi,8
licker,1
iiuh,1
aunt_carey,53
angl,20
angi,27
shoes_on,1
kih,3
angr,1
oohwe,1
baltic,2
oohwo,1
chopped,1
ba_ba_ba_da_ba_da_ba_ba_ba_da_ba_da,1
cockatoo,9
chucky'l,1
mikkiy,1
independ,22
getchyer,1
whadjou,1
appiesauc,2
chopper,20
comin,573
tortion,1
comic,59
kia,4
wuhkuhm,1
wizar,1
porn,1
pangri,1
mcgee,1
overr,1
airp,1
moopi,2
wawarara,1
gooseberri,5
hearst,1
dongin,2
kiwi,37
yourn,2
duladil,1
luncheon,1
x_ray,41
nahn,2
sher,1
persey,4
honolulu,1
termin,6
oouhg,1
bebe,15
tex,1
target,45
kangar,1
sophomor,1
provid,61
hike,94
bebi,2
biolog,7
mother_goos,8
ababy,4
merci,29
sabato,21
rebroadcast,1
iron,202
haan,1
devious,2
notchur,1
targen,4
weegelweejelweejel,1
badian,1
relight,1
unamanaundeo,1
lulu,116
smoker,1
ahuhm,1
manner,45
lula,2
glimor,1
salvat,4
ponder,1
strength,31
cardiac,1
recreat,5
seymour,1
duhme,1
messy_bessi,5
cirrhosi,1
crackuhz,1
la_dee_dun_la-dee_dun,1
labum,1
sanantha,1
magnum,1
car'll,2
alala,2
duhmt,4
gieh,1
puddit,1
tracin,1
suf,9
what,157173
corder,5
kailia,1
joseph_p,47
whau,1
bellugi,1
phase,8
outsi,10
puddin,6
habonk,1
wancher,2
maddi,12
hip_hip_hurray,1
mooboosh,1
excus,987
master_card,6
spisghettio,1
goody_p,2
baby_tenda,1
ˈtʃuˈtʃuˈtʃu,1
vouch,1
pumpky_lumpki,1
fussi,83
deacon,1
stitchta_bear,1
fitten,1
ga_ga_ga,2
obekayb,1
elomini,2
accompani,2
snooglepop,1
romi,1
notion,9
manonhanondandandan,1
behavin,1
triang,1
gold_bug,3
mom'ha,1
crust,74
spicious,1
ring_around_the_rosey,1
baddi,6
cruller,7
wrung,2
nephew,30
wackwackwack,1
sweepy_peeti,1
nontea,1
clippiti,6
involv,40
infectiono_o,1
mark_lastnam,1
sewn,9
peena,1
foofi,4
snozzl,1
slobbi,1
yen,1
peeni,1
havah,1
diduh,1
sut,2
geologist,2
courtin,3
sharki,1
mangrov,2
bahrahz,1
that_a_boy,1
sur,1
predecessor,2
do,97782
wishton,1
dj,1
di,321
squeaksqueaksqueak,1
dd,2
likewis,3
da,825
watson,1
dy,5
dw,1
happiest,6
du,109
dr,140
ds,1
wodney,1
dinger,1
humah,1
mamaba,1
gunpowd,2
doingdoingdoingdo,1
beginnin,5
tubelik,1
d_,1
replant,1
steak,192
steal,201
steam,125
ghoul,1
o_t,1
cici,1
o_p,1
bibbl,6
roberto,4
doop_dee_doop_doop_dee_dee_doo,1
dillard,1
sha_sha_sha,1
au_claire_de_la_lun,1
mamamama,4
inna,5
cicu,1
christian,6
whoopy_do,1
lalalilk,1
inni,2
bonker,1
zooma,2
bicker,1
brewster,11
ayagay,1
gentleman,16
mary_ann,6
ritchi,3
hebi,1
regga,1
unstapl,1
dowel,4
reggi,13
do_do_do_do_do_do_do,2
inton,9
accord,16
wowowowah,1
mcintosh,2
micraphon,2
umalinda,1
tragedi,4
unfold,5
cop,64
cos,24
cor,8
cou,81
cot,9
cow,2818
cov,2
ill,21
ilk,2
workroom,2
juanita,2
coc,3
cob,73
cod,40
cog,4
cof,3
merpeopl,1
freshest,1
col,29
coo,56
con,17
bikit,2
eyesight,6
doctor_horton,1
tough,257
cherry_and_bub,1
spear,35
roundhous,2
guit,3
tucka,1
beer'd,1
abwah,1
sabor,4
whacha,9
wider,35
paradis,8
guid,40
speak,416
degener,2
ipanema,4
mbu,3
cock_a_doo_doo_doo,3
plantat,3
petti,32
petto,4
yeche,1
monologu,2
scarecrow,31
annieken,1
macawb,4
goali,1
dum_doot,1
datdatdatdatdatdatdat,1
unspil,1
ups_a_daisi,6
ziphius,3
sidesaddl,2
de_da_dedoda,1
sonja,1
hoist,3
sweetum,4
hennessi,1
micheal'l,1
kawko,1
tonight,1245
inhibit,1
ident,5
laht,1
playpeni,1
bahdoom,1
hidin,71
blump,1
ereereeahahah,1
micheal,7
saka,1
goatta,1
davenport,7
lahl,1
tugger,2
stink,144
c_b_s,2
plover,1
smorgasbord,3
whaddaya,53
sticker,556
sting,82
audrey,1
peig,1
brontiasaurus,1
brake,40
hebrew,9
drucella,2
huhow,1
got_to,1428
dumper,25
o'donnel,2
pinyalla,1
crow_boy,1
plip,1
jeffi,6
silent_eav,1
cha_cha_bear,2
diplodocus,23
descend,3
tingala,1
decibel,7
puttin,177
dieir,1
jerri,187
nik,8
galact,1
nii,1
raid,2
fragil,24
evid,16
nim,1
nib,2
policenan,1
swell,27
rail,41
lindz,5
evil,53
nie,5
nix,2
rais,110
braunschweig,1
cockaloo,1
nis,7
nip,21
poition,6
nit,1
tulalog,1
tinkywink,1
rauch_ann,2
nickolodeon,1
scenario,4
danana,1
kyla,2
hypothes,1
messeng,12
kyle,32
vai,3
magnitud,1
tho,32
drin,1
mamma,66
thi,99
thh,1
the,255593
epe,1
mammi,5
tss,1
tha,409
drib,1
etcher,1
she'll,980
smar,1
spudinski,13
john_anderson,2
maggie_may,4
victim,3
mahgahditah,1
arpad,1
dubba,4
hallow,2
swahili,1
haveta,2
boston_aquarium,2
maikoo,2
carul,1
weist,44
wsh,1
evanston,1
disuhpiuh,1
dedededeh,1
ma'am,1
spread,160
yoyo,108
huckleberri,14
yech,3
zillion,1
hillo,1
ohho,1
geraldin,12
hilli,1
althea,129
maya,15
hungrili,2
flamin,1
mayb,7273
intercom,6
mayo,1
that'sa,2
tarzan,22
nevermind,6
ticketman,4
cape,142
arah,4
l_c_d,2
pedest,1
hehehehehehehuh,1
woulduv,1
big_bird,736
powpowpow,1
walkietalki,6
gituhm,1
skanki,3
plonk,6
gandhi,3
dɘ,9
reall,1
grizzli,48
toughest,1
sweetie_poo,2
webb,1
bebehbroo,1
tatata,1
abuh,8
manual,9
demis,1
jefferi,25
peeyou,16
squigglebug,1
peeyow,2
neve,2
atrehu,1
neva,1
pancho,1
heavin,1
leanin,3
orchid,13
hodgi,4
abede,1
wigglin,2
humor,13
ceda,1
hoopless_christma,1
wango,2
pudd,4
eleph,2868
orlillalilla,1
doctor_rwww,6
so_that,449
raindrop,20
humon,1
tippieto,11
p_t_flea,1
columbus,12
tehshishon,2
fifer,2
semicircl,7
tuttl,8
whoda,1
ple,32
chabap,3
pla,31
susie_cu,2
bahh,1
pli,3
bahl,1
jeesh,3
dotti,27
cadburi,1
literatur,3
trophi,12
anima,4
wxyz,2
banker,3
horizon,10
mahoney,1
gingerbread,117
croan,2
govar,1
yadada,1
croak,24
dilemma,1
tetanus,2
xyz,3
fee_fie_foe_fum,1
pachel,1
pachen,1
lewi,51
loin,1
kamutanutaluta,1
oopla,2
opportun,19
tondi,3
yanna,1
nontox,1
odiodi,1
sam_potato,1
creepy_crawli,1
heheh,50
shhhh,3
quirki,2
nonok,1
underbrella,2
bettylou,8
fight,670
wailer,1
prujo,1
aurelia,1
fizz,3
lowest,4
solidar,1
veve,2
french_toast,1
maddest,1
snowm,1
dead,515
hong_kong_fuey,20
snowi,55
snowf,1
grannie_hart,1
buhduhmpuhduhmpuhdump,1
dooper,1
mamamagah,1
braver,2
inquir,4
dum_doo_doo_doo,1
gli,3
retic,2
whys,2
crystal,207
goldenrod,10
veterinarian,16
resea,2
shoobi,1
retir,12
groundhound,1
whatza,2
ty_ti,36
buby,2
hotter,27
tryna,14
busiest_people_ev,1
abstract,12
wintri,3
molt,1
tinky_winki,29
ephal,1
moll,1
casserol,7
morgie_pi,1
go_ba_go_ba_go_ba,1
mailk,1
mold,25
mole,29
poodl,51
dach,1
south_counti,1
stake,10
neelea,1
dingdong,5
chips_delux,1
derney,2
jona,1
shrine,1
jone,92
joni,1
shrink,33
go_on,1
milliped,1
abudabudabuda,1
truro,4
skelat,3
sistah,1
mira,6
wuh_oh,1
husker,1
stairwel,1
omega,3
tugboat,27
gainin,1
haulin,2
umpapa_umpapa,2
yall'v,2
ketch,1
mister_asparagus,7
brer,4
seehe,1
ofem,1
cheater,7
damion,2
lollico,1
lineup,1
redetski,1
danci,2
matron,2
patina,2
wholesom,1
big_head,20
gummy_bear,4
anana,3
switcher,1
handbrak,2
footrac,14
booah,1
dooeyduh,1
toothpick,13
booboop,1
nim_uh_nim_uh_nami,1
middl,704
grape,604
zone,13
mallet,14
flask,2
graph,7
hump,32
flash,124
graps,1
peccari,2
donnel,21
humm,27
terror,4
idealist,1
rella,4
humd,1
dee_det,1
brown,1300
gahtah,2
congest,11
blase,1
meetcha,1
yolki,12
woof_woof_woof,7
yrrrm,1
vegat,1
hanumanji_a,1
mystery_of_th,2
selenraad,1
blast,70
brows,5
parololafalus,1
margarita,1
schoolbus'l,1
salvador,1
administr,3
talkaphon,4
ahdad,1
the_grea,1
babett,3
big_a_little_a_what_begins_with_a,1
kookook,1
p,701
boopboopboopboopboo,1
sidewalk,134
honey_bun,1
upper,18
brave,161
regret,9
what_about,22
firehous,28
bravo,29
discover,2
crazy_eight,1
tempte,1
whassa,1
behbehhb,1
girdl,1
hee_haw_hee_haw,1
dadum,7
precipit,2
sugar'l,1
tidil,1
woolli,35
doopteedoopteedoopteedoo,1
unsc,1
rollup,4
spider_ma,1
brink,5
abadabada,1
da_wellay,1
tarantula,15
buck_buck,1
yukabo,1
hoopo,1
gawd,1
gawa,1
gawn,3
rubberi,7
gawk,1
blackmail,1
satisfi,15
bawkbawkbawkbawk,1
upstat,1
bolo,1
goldfish,118
slavin,1
arunnin,1
peeler,1
heli,3
buck,148
superko,1
triple_a,4
y'ant,1
cottontail,8
tasmanian_devil,1
thing'd,1
aunt_elli,1
trial,7
behav,74
twun,1
debbie_demarco,1
ukelel,6
montreal,3
promot,5
chicon,12
aglaglaglaglag,3
lizzi,60
jas,3
aebur,1
exasper,8
good_morn,6
marker,183
jabiru,1
mobil,44
market,190
sarrow,2
tudi,1
renida,7
y_m,1
angela,27
live,3273
mister_destructo,1
swum,1
matador,2
livi,9
unsaf,2
slinki,53
clumpi,1
philodendron,1
countertop,1
club,130
finit,1
clue,63
goygaga,1
bum_bah_dah_dah_dah_dum_bum_bum,1
geordi,1
adadedadedah,1
clup,6
sunscreen,5
sharonn,5
bowler,9
chchchchchchchuk,1
mmyatatadadadada,1
samein,1
payin,12
can--i,1
demoula,1
dorita,1
p_and_b,1
p_and_c,2
umba,6
learningsmith,2
natasha,11
wrentham,1
underestim,4
ayadadada,1
gabbi,104
puriti,6
yuckiest,8
spr,1
nemo,98
waterski,1
belchin,1
spi,83
abort,1
grassi,8
preaki,2
spo,8
spa,8
cardin,53
waddya,2
chiffoni,1
anteat,17
write,3713
nowano,1
rooaarr,1
wadjou,1
pocus,6
writi,3
ceatloaf,1
hmph,2
tanight,3
leest,1
bawd,1
superintend,2
bawk,25
dive,122
southern,8
bawl,9
newport_new,1
abda,1
bawp,6
whatdaya,1
stup,1
flourish,2
my_name_is_tigg,3
woofwoof,4
boowow,1
crepe,5
neau,1
dictionawi,1
misrepres,1
explicit,7
voce,1
offens,5
micheb,6
chief_standing_bear,1
crept,21
offend,3
depress,4
nundi,1
michel,41
sailfish,2
birdl,2
ulah,2
morest,1
uhmah,2
birdi,595
heygah,2
colt,37
haircut,46
goad,1
coln,1
colo,4
discont,1
rememberin,1
yippe,24
rock_n_rol,3
cold,2396
cole,21
pinata,23
cola,11
ethic,3
sprinkl,84
rooftop,12
disney_destin,1
unrulish,1
meani,34
numdum,4
window,1515
oyk,1
don'tcha,9
thrim,2
recal,12
maeka,1
barron,4
halv,33
flink,1
whatz,1
bendi,2
marque,1
egyet,1
heybi,3
half,1150
recap,2
skidsteer,1
recar,1
reiko,1
discuss,75
halo,4
barrow,4
wont,61
cliffi,4
goodnight_moon,1
honker,16
m_m,1
pa_pa_pa,1
servant,55
m_g,2
phonic,7
wond,2
tairo,1
bum_bum_bum,1
stockholm,3
honken,1
umbright,1
arpbarpbarpba,1
buscuit,1
wonk,3
em,1573
el,52
outrigg,1
en,27
ei,99
eh,525
citat,1
ee,171
ed,33
eg,2
what'sh,1
ea,29
wrestl,59
ec,3
bradley,3
shafe,2
infecti,1
ey,19
ex,28
firew,1
errr,8
eu,2
okay,71237
ew,297
ev,26
uhuh,1672
es,13
er,323
nuhtin,1
shown,19
accomplish,5
flagert,1
space,883
icicl,31
sunda,24
spaci,2
switch'll,1
darn_it,2
microwav,79
aee,1
nippit,1
grein,1
